location_name,location_id,sensor_id,utc_timestamp,local_timestamp,pm25_value,parameter,unit
Near Puregold Tayuman,6303935,15922109,2026-04-25T19:00:00Z,2026-04-26T03:00:00+08:00,12.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-25T20:00:00Z,2026-04-26T04:00:00+08:00,17.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-25T21:00:00Z,2026-04-26T05:00:00+08:00,16.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-25T22:00:00Z,2026-04-26T06:00:00+08:00,24.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-25T23:00:00Z,2026-04-26T07:00:00+08:00,30.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T00:00:00Z,2026-04-26T08:00:00+08:00,29.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T01:00:00Z,2026-04-26T09:00:00+08:00,34.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T02:00:00Z,2026-04-26T10:00:00+08:00,37.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T05:00:00Z,2026-04-26T13:00:00+08:00,20.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T06:00:00Z,2026-04-26T14:00:00+08:00,17.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T07:00:00Z,2026-04-26T15:00:00+08:00,13.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T09:00:00Z,2026-04-26T17:00:00+08:00,12.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T10:00:00Z,2026-04-26T18:00:00+08:00,13.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T11:00:00Z,2026-04-26T19:00:00+08:00,13.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T12:00:00Z,2026-04-26T20:00:00+08:00,19.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T13:00:00Z,2026-04-26T21:00:00+08:00,30.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T14:00:00Z,2026-04-26T22:00:00+08:00,23.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T15:00:00Z,2026-04-26T23:00:00+08:00,25.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T16:00:00Z,2026-04-27T00:00:00+08:00,28.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T20:00:00Z,2026-04-27T04:00:00+08:00,29.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T21:00:00Z,2026-04-27T05:00:00+08:00,28.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T22:00:00Z,2026-04-27T06:00:00+08:00,26.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-26T23:00:00Z,2026-04-27T07:00:00+08:00,44.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T00:00:00Z,2026-04-27T08:00:00+08:00,47.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T01:00:00Z,2026-04-27T09:00:00+08:00,45.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T02:00:00Z,2026-04-27T10:00:00+08:00,40.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T03:00:00Z,2026-04-27T11:00:00+08:00,31.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T04:00:00Z,2026-04-27T12:00:00+08:00,28.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T05:00:00Z,2026-04-27T13:00:00+08:00,28.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T06:00:00Z,2026-04-27T14:00:00+08:00,20.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T07:00:00Z,2026-04-27T15:00:00+08:00,17.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T08:00:00Z,2026-04-27T16:00:00+08:00,17.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T09:00:00Z,2026-04-27T17:00:00+08:00,26.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T10:00:00Z,2026-04-27T18:00:00+08:00,22.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T15:00:00Z,2026-04-27T23:00:00+08:00,7.53,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T16:00:00Z,2026-04-28T00:00:00+08:00,5.81,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T17:00:00Z,2026-04-28T01:00:00+08:00,7.43,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T18:00:00Z,2026-04-28T02:00:00+08:00,8.59,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T19:00:00Z,2026-04-28T03:00:00+08:00,6.28,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-27T20:00:00Z,2026-04-28T04:00:00+08:00,6.85,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T10:00:00Z,2026-04-28T18:00:00+08:00,12.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T11:00:00Z,2026-04-28T19:00:00+08:00,11.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T12:00:00Z,2026-04-28T20:00:00+08:00,15.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T13:00:00Z,2026-04-28T21:00:00+08:00,12.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T16:00:00Z,2026-04-29T00:00:00+08:00,11.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T17:00:00Z,2026-04-29T01:00:00+08:00,8.62,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T18:00:00Z,2026-04-29T02:00:00+08:00,19.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T19:00:00Z,2026-04-29T03:00:00+08:00,13.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T20:00:00Z,2026-04-29T04:00:00+08:00,9.87,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T21:00:00Z,2026-04-29T05:00:00+08:00,15.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T22:00:00Z,2026-04-29T06:00:00+08:00,27.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-28T23:00:00Z,2026-04-29T07:00:00+08:00,42.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T07:00:00Z,2026-04-29T15:00:00+08:00,15.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T08:00:00Z,2026-04-29T16:00:00+08:00,20.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T09:00:00Z,2026-04-29T17:00:00+08:00,25.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T10:00:00Z,2026-04-29T18:00:00+08:00,33.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T12:00:00Z,2026-04-29T20:00:00+08:00,17.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T13:00:00Z,2026-04-29T21:00:00+08:00,15.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T15:00:00Z,2026-04-29T23:00:00+08:00,16.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T16:00:00Z,2026-04-30T00:00:00+08:00,12.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T17:00:00Z,2026-04-30T01:00:00+08:00,11.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T20:00:00Z,2026-04-30T04:00:00+08:00,29.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T21:00:00Z,2026-04-30T05:00:00+08:00,23.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T22:00:00Z,2026-04-30T06:00:00+08:00,26.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-29T23:00:00Z,2026-04-30T07:00:00+08:00,30.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T04:00:00Z,2026-04-30T12:00:00+08:00,26.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T05:00:00Z,2026-04-30T13:00:00+08:00,26.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T06:00:00Z,2026-04-30T14:00:00+08:00,28.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T08:00:00Z,2026-04-30T16:00:00+08:00,13.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T09:00:00Z,2026-04-30T17:00:00+08:00,14.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T10:00:00Z,2026-04-30T18:00:00+08:00,21.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T11:00:00Z,2026-04-30T19:00:00+08:00,19.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T12:00:00Z,2026-04-30T20:00:00+08:00,29.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T13:00:00Z,2026-04-30T21:00:00+08:00,28.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T14:00:00Z,2026-04-30T22:00:00+08:00,27.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T15:00:00Z,2026-04-30T23:00:00+08:00,21.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T16:00:00Z,2026-05-01T00:00:00+08:00,21.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T17:00:00Z,2026-05-01T01:00:00+08:00,18.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T20:00:00Z,2026-05-01T04:00:00+08:00,9.65,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-04-30T21:00:00Z,2026-05-01T05:00:00+08:00,17.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T01:00:00Z,2026-05-01T09:00:00+08:00,33.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T03:00:00Z,2026-05-01T11:00:00+08:00,34.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T04:00:00Z,2026-05-01T12:00:00+08:00,35.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T05:00:00Z,2026-05-01T13:00:00+08:00,24.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T06:00:00Z,2026-05-01T14:00:00+08:00,16.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T07:00:00Z,2026-05-01T15:00:00+08:00,14.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T08:00:00Z,2026-05-01T16:00:00+08:00,11.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T09:00:00Z,2026-05-01T17:00:00+08:00,16.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T10:00:00Z,2026-05-01T18:00:00+08:00,15.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T11:00:00Z,2026-05-01T19:00:00+08:00,19.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T12:00:00Z,2026-05-01T20:00:00+08:00,13.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T13:00:00Z,2026-05-01T21:00:00+08:00,11.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T14:00:00Z,2026-05-01T22:00:00+08:00,10.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T15:00:00Z,2026-05-01T23:00:00+08:00,7.96,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T16:00:00Z,2026-05-02T00:00:00+08:00,9.16,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T17:00:00Z,2026-05-02T01:00:00+08:00,10.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T18:00:00Z,2026-05-02T02:00:00+08:00,7.44,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T19:00:00Z,2026-05-02T03:00:00+08:00,6.29,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T20:00:00Z,2026-05-02T04:00:00+08:00,12.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T21:00:00Z,2026-05-02T05:00:00+08:00,16.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T22:00:00Z,2026-05-02T06:00:00+08:00,13.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-01T23:00:00Z,2026-05-02T07:00:00+08:00,29.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T00:00:00Z,2026-05-02T08:00:00+08:00,21.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T01:00:00Z,2026-05-02T09:00:00+08:00,25.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T05:00:00Z,2026-05-02T13:00:00+08:00,18.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T06:00:00Z,2026-05-02T14:00:00+08:00,14.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T09:00:00Z,2026-05-02T17:00:00+08:00,17.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T10:00:00Z,2026-05-02T18:00:00+08:00,16.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T11:00:00Z,2026-05-02T19:00:00+08:00,13.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T12:00:00Z,2026-05-02T20:00:00+08:00,14.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T13:00:00Z,2026-05-02T21:00:00+08:00,13.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T14:00:00Z,2026-05-02T22:00:00+08:00,8.59,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T15:00:00Z,2026-05-02T23:00:00+08:00,10.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T16:00:00Z,2026-05-03T00:00:00+08:00,12.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T17:00:00Z,2026-05-03T01:00:00+08:00,8.03,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T18:00:00Z,2026-05-03T02:00:00+08:00,8.42,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T19:00:00Z,2026-05-03T03:00:00+08:00,8.74,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-02T21:00:00Z,2026-05-03T05:00:00+08:00,17.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T02:00:00Z,2026-05-03T10:00:00+08:00,31.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T03:00:00Z,2026-05-03T11:00:00+08:00,37.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T04:00:00Z,2026-05-03T12:00:00+08:00,19.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T05:00:00Z,2026-05-03T13:00:00+08:00,18.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T10:00:00Z,2026-05-03T18:00:00+08:00,14.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T11:00:00Z,2026-05-03T19:00:00+08:00,13.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T13:00:00Z,2026-05-03T21:00:00+08:00,13.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T14:00:00Z,2026-05-03T22:00:00+08:00,7.39,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T16:00:00Z,2026-05-04T00:00:00+08:00,8.36,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T17:00:00Z,2026-05-04T01:00:00+08:00,6.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T18:00:00Z,2026-05-04T02:00:00+08:00,5.68,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T19:00:00Z,2026-05-04T03:00:00+08:00,6.12,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-03T20:00:00Z,2026-05-04T04:00:00+08:00,7.06,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T07:00:00Z,2026-05-04T15:00:00+08:00,13.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T08:00:00Z,2026-05-04T16:00:00+08:00,16.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T11:00:00Z,2026-05-04T19:00:00+08:00,15.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T12:00:00Z,2026-05-04T20:00:00+08:00,12.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T19:00:00Z,2026-05-05T03:00:00+08:00,18.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T20:00:00Z,2026-05-05T04:00:00+08:00,17.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T21:00:00Z,2026-05-05T05:00:00+08:00,12.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T22:00:00Z,2026-05-05T06:00:00+08:00,17.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-04T23:00:00Z,2026-05-05T07:00:00+08:00,41.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T00:00:00Z,2026-05-05T08:00:00+08:00,45.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T05:00:00Z,2026-05-05T13:00:00+08:00,24.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T06:00:00Z,2026-05-05T14:00:00+08:00,18.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T07:00:00Z,2026-05-05T15:00:00+08:00,18.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T08:00:00Z,2026-05-05T16:00:00+08:00,28.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T09:00:00Z,2026-05-05T17:00:00+08:00,31.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T13:00:00Z,2026-05-05T21:00:00+08:00,17.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T14:00:00Z,2026-05-05T22:00:00+08:00,12.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T15:00:00Z,2026-05-05T23:00:00+08:00,13.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T16:00:00Z,2026-05-06T00:00:00+08:00,9.99,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T17:00:00Z,2026-05-06T01:00:00+08:00,9.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T18:00:00Z,2026-05-06T02:00:00+08:00,6.27,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T19:00:00Z,2026-05-06T03:00:00+08:00,6.66,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T20:00:00Z,2026-05-06T04:00:00+08:00,6.75,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T21:00:00Z,2026-05-06T05:00:00+08:00,10.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T22:00:00Z,2026-05-06T06:00:00+08:00,16.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-05T23:00:00Z,2026-05-06T07:00:00+08:00,32.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T00:00:00Z,2026-05-06T08:00:00+08:00,44.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T02:00:00Z,2026-05-06T10:00:00+08:00,26.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T03:00:00Z,2026-05-06T11:00:00+08:00,19.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T04:00:00Z,2026-05-06T12:00:00+08:00,20.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T05:00:00Z,2026-05-06T13:00:00+08:00,14.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T06:00:00Z,2026-05-06T14:00:00+08:00,12.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T07:00:00Z,2026-05-06T15:00:00+08:00,15.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T09:00:00Z,2026-05-06T17:00:00+08:00,11.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T10:00:00Z,2026-05-06T18:00:00+08:00,8.55,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T13:00:00Z,2026-05-06T21:00:00+08:00,13.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T14:00:00Z,2026-05-06T22:00:00+08:00,14.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T15:00:00Z,2026-05-06T23:00:00+08:00,18.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T16:00:00Z,2026-05-07T00:00:00+08:00,10.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T17:00:00Z,2026-05-07T01:00:00+08:00,8.05,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T18:00:00Z,2026-05-07T02:00:00+08:00,8.74,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T19:00:00Z,2026-05-07T03:00:00+08:00,9.87,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T22:00:00Z,2026-05-07T06:00:00+08:00,23.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-06T23:00:00Z,2026-05-07T07:00:00+08:00,62.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T08:00:00Z,2026-05-07T16:00:00+08:00,17.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T09:00:00Z,2026-05-07T17:00:00+08:00,12.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T13:00:00Z,2026-05-07T21:00:00+08:00,12.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T14:00:00Z,2026-05-07T22:00:00+08:00,6.79,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T15:00:00Z,2026-05-07T23:00:00+08:00,8.01,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T16:00:00Z,2026-05-08T00:00:00+08:00,12.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T17:00:00Z,2026-05-08T01:00:00+08:00,6.85,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T18:00:00Z,2026-05-08T02:00:00+08:00,16.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T19:00:00Z,2026-05-08T03:00:00+08:00,17.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T20:00:00Z,2026-05-08T04:00:00+08:00,11.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-07T21:00:00Z,2026-05-08T05:00:00+08:00,12.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T06:00:00Z,2026-05-08T14:00:00+08:00,13.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T07:00:00Z,2026-05-08T15:00:00+08:00,15.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T08:00:00Z,2026-05-08T16:00:00+08:00,18.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T09:00:00Z,2026-05-08T17:00:00+08:00,15.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T10:00:00Z,2026-05-08T18:00:00+08:00,18.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T11:00:00Z,2026-05-08T19:00:00+08:00,16.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T12:00:00Z,2026-05-08T20:00:00+08:00,14.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T14:00:00Z,2026-05-08T22:00:00+08:00,10.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T15:00:00Z,2026-05-08T23:00:00+08:00,9.76,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T16:00:00Z,2026-05-09T00:00:00+08:00,6.94,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T17:00:00Z,2026-05-09T01:00:00+08:00,6.32,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T22:00:00Z,2026-05-09T06:00:00+08:00,17.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-08T23:00:00Z,2026-05-09T07:00:00+08:00,24.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T01:00:00Z,2026-05-09T09:00:00+08:00,23.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T02:00:00Z,2026-05-09T10:00:00+08:00,11.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T04:00:00Z,2026-05-09T12:00:00+08:00,21.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T05:00:00Z,2026-05-09T13:00:00+08:00,27.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T12:00:00Z,2026-05-09T20:00:00+08:00,12.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T13:00:00Z,2026-05-09T21:00:00+08:00,16.1,PM2.5,µg/m³
